INDEX,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,NATIVE_COUNTRY,INCOME
4041,38,0,220421,0,13,0,1,0,0,1,0,0,40,0,0
4042,44,3,404599,1,9,2,0,4,1,1,0,0,40,0,0
4043,39,2,99065,0,13,1,2,2,0,1,0,0,40,14,1
4044,57,4,109973,1,9,2,4,0,0,1,0,0,40,0,0
4045,19,2,246652,5,10,0,5,3,0,1,0,0,40,0,0
4046,29,2,57423,7,11,1,9,1,0,0,0,0,48,0,0
4047,23,2,291248,1,9,0,9,5,1,0,0,0,40,0,0
4048,50,2,163708,1,9,6,4,4,0,1,0,0,40,0,0
4049,51,1,240358,5,10,1,6,1,0,0,0,0,20,0,0
4050,28,2,25955,7,11,2,6,0,3,0,0,0,40,0,0
4051,44,2,101593,0,13,1,5,1,0,0,0,0,60,0,0
4052,29,1,227890,0,13,0,3,0,1,0,0,0,40,0,0
4053,31,2,225053,1,9,2,7,0,0,0,0,0,45,0,0
4054,27,2,228472,0,13,1,6,1,0,0,0,0,45,0,1
4055,34,2,245378,0,13,1,1,1,0,0,0,0,45,0,0
4056,50,6,156623,10,15,1,3,1,2,0,7688,0,50,12,1
4057,27,2,35032,5,10,1,2,1,0,0,0,0,40,0,1
4058,31,2,258849,7,11,0,0,4,1,1,0,0,40,0,0
4059,46,2,190115,6,12,1,6,1,0,0,0,0,40,0,1
4060,39,2,63910,5,10,0,0,3,2,1,0,0,40,0,0
4061,40,2,510072,0,13,1,5,1,0,0,0,0,55,0,1
4062,28,2,210867,2,7,2,5,3,0,0,0,0,40,0,0
4063,18,2,263024,1,9,0,5,3,0,1,0,0,40,0,0
4064,51,2,306785,1,9,2,0,0,0,1,0,0,40,0,0
4065,58,6,104333,1,9,2,5,0,0,0,0,0,50,0,0
4066,66,2,340734,1,9,1,5,1,0,0,0,0,40,0,0
4067,36,1,288585,1,9,1,4,2,2,1,0,0,20,5,0
4068,38,2,241765,2,7,2,2,0,0,1,0,0,60,0,0
4069,25,2,111058,6,12,0,1,3,0,0,0,0,40,0,0
4070,25,2,104662,1,9,0,4,4,0,1,0,0,22,0,0
4071,90,2,313986,2,7,0,2,3,0,0,0,0,40,0,0
4072,41,4,52037,5,10,2,0,4,0,1,0,0,40,0,0
4073,34,5,146589,1,9,0,5,4,1,1,0,0,40,0,0
4074,33,2,131776,0,13,2,3,4,0,1,914,0,40,10,0
4075,33,2,254221,1,9,0,0,0,0,1,0,0,40,0,0
4076,35,2,152909,0,13,1,1,1,0,0,0,1887,45,0,1
4077,39,1,211785,1,9,0,6,3,1,1,0,0,20,0,0
4078,59,2,160362,1,9,1,5,1,0,0,0,0,60,0,0
4079,19,2,387215,5,10,0,10,3,0,0,0,1719,16,0,0
4080,39,2,187046,1,9,1,5,1,0,0,4064,0,38,0,0
4081,19,5,208874,5,10,0,5,3,0,0,0,0,40,0,0
4082,27,2,169631,1,9,0,2,3,0,1,0,0,40,0,0
4083,52,2,202956,8,4,1,6,1,0,0,0,0,40,0,0
4084,59,1,80467,1,9,2,4,3,0,1,0,0,24,0,0
4085,28,2,407672,5,10,2,6,4,0,1,0,0,40,0,0
4086,37,2,243425,1,9,2,4,5,0,1,0,0,50,30,0
4087,50,5,174964,12,6,1,5,1,0,0,0,0,99,0,0
4088,36,2,347491,0,13,1,1,1,0,0,0,0,50,0,1
4089,34,2,146161,0,13,1,3,1,0,0,0,0,60,0,1
4090,23,2,449432,5,10,0,0,3,0,0,0,0,40,0,0
4091,19,5,175499,2,7,0,5,3,0,1,0,0,30,0,0
4092,33,2,288825,1,9,2,6,0,0,0,0,2258,84,0,0
4093,27,4,134813,3,14,0,3,3,0,0,0,0,52,0,0
4094,31,4,190401,3,14,1,3,1,0,0,0,0,40,0,0
4095,21,2,260617,12,6,1,9,1,0,0,0,0,36,0,0
4096,31,2,45604,1,9,1,1,1,0,0,0,0,54,0,0
4097,59,2,67841,1,9,1,2,1,0,0,0,0,40,0,1
4098,40,4,244522,3,14,1,3,1,0,0,0,1902,48,0,1
4099,19,2,430471,2,7,0,2,3,0,0,0,0,40,0,0
4100,47,2,194698,1,9,1,7,1,0,0,0,0,50,0,0
4101,34,2,94235,0,13,0,6,4,0,0,0,0,40,0,0
4102,57,2,188330,1,9,1,4,1,0,0,0,0,78,0,0
4103,51,4,146181,4,5,1,7,1,1,0,0,0,40,0,0
4104,21,2,177125,5,10,0,2,0,0,0,0,0,20,0,0
4105,30,6,68330,5,10,1,5,1,0,0,0,0,50,0,0
4106,46,2,95636,5,10,2,2,0,0,0,0,0,45,0,0
4107,40,2,238329,0,13,0,5,0,0,1,0,0,45,0,0
4108,52,2,416129,14,1,1,4,0,0,0,0,0,40,24,0
4109,23,2,285004,0,13,0,5,0,2,0,0,0,50,20,0
4110,90,5,256514,0,13,6,5,5,0,1,991,0,10,0,0
4111,25,2,186294,1,9,0,0,0,0,1,0,0,50,0,0
4112,43,2,188786,5,10,2,7,0,0,0,0,0,45,0,0
4113,38,0,31352,5,10,2,11,4,3,1,0,0,40,0,1
4114,22,2,197613,7,11,0,4,0,0,1,0,0,30,0,0
4115,33,4,161942,0,13,0,0,0,0,1,1055,0,40,0,0
4116,34,2,275438,5,10,1,3,1,0,0,5178,0,40,0,1
4117,65,2,361721,7,11,1,7,1,0,0,0,0,20,0,0
4118,50,2,144968,1,9,0,10,3,0,0,0,0,15,0,0
4119,29,2,190539,0,13,0,5,0,0,0,6849,0,48,0,0
4120,25,2,178037,1,9,1,7,1,0,0,0,0,40,0,0
4121,54,2,306985,5,10,2,0,0,0,1,0,0,40,0,0
4122,49,2,87928,1,9,1,0,1,0,0,0,0,40,0,1
4123,44,2,242619,5,10,1,9,1,0,0,0,0,40,0,0
4124,24,2,154165,4,5,2,4,3,0,1,0,0,40,0,0
4125,25,2,511331,0,13,0,5,0,0,0,0,0,38,0,0
4126,65,4,221026,1,9,1,7,1,0,0,0,0,20,0,0
4127,56,1,222182,1,9,1,1,1,1,0,0,0,45,0,0
4128,39,1,126569,10,15,1,3,1,0,0,15024,0,60,0,1
4129,23,2,202344,0,13,0,3,3,0,1,0,0,40,0,0
4130,20,2,190423,5,10,0,4,0,0,1,0,0,20,0,0
4131,24,2,238917,11,3,0,6,4,0,0,0,0,40,24,0
4132,41,2,221947,5,10,1,1,1,0,0,0,1887,50,0,1
4133,40,6,37997,5,10,1,8,1,0,0,0,0,50,0,0
4134,55,2,147098,1,9,1,6,1,0,0,0,0,50,0,1
4135,38,2,278253,1,9,2,0,4,0,1,0,0,48,0,0
4136,23,2,195411,1,9,0,0,4,1,1,0,0,40,0,0
4137,44,2,76196,0,13,1,1,1,0,0,0,0,50,0,0
4138,45,2,120131,5,10,1,6,1,0,0,0,1887,40,0,1
4139,20,1,186014,5,10,0,0,3,0,1,0,0,12,10,0
4140,29,2,205903,1,9,0,4,3,0,0,0,0,40,0,0
4141,43,0,125405,1,9,1,11,1,0,0,0,0,40,0,0
4142,30,2,219838,15,8,2,9,0,0,0,0,0,40,0,0
4143,28,0,19395,5,10,0,0,0,0,1,0,0,38,0,0
4144,31,2,223327,1,9,1,1,1,0,0,0,0,40,0,1
4145,52,2,114062,1,9,2,6,4,0,1,0,0,40,0,0
4146,36,2,95654,0,13,1,3,2,0,1,0,0,50,11,1
4147,38,2,177305,1,9,1,6,1,0,0,0,0,45,0,0
4148,66,5,299616,5,10,1,5,1,0,0,0,0,40,0,0
4149,63,1,117681,7,11,1,8,1,0,0,0,0,40,0,0
4150,21,2,237651,5,10,0,4,3,0,0,0,0,35,0,0
4151,33,0,150570,1,9,2,0,0,0,0,0,0,40,0,0
4152,46,0,106705,5,10,2,3,4,0,1,1506,0,50,0,0
4153,20,5,174714,5,10,0,5,3,0,0,0,0,20,0,0
4154,47,6,175958,0,13,0,5,0,0,0,3325,0,60,0,0
4155,33,2,144064,9,16,1,3,1,0,0,0,0,55,0,1
4156,66,5,107112,8,4,0,5,5,1,0,0,0,30,0,0
4157,20,2,54152,5,10,0,0,3,0,1,0,0,30,5,0
4158,28,2,152951,1,9,2,2,0,0,0,0,0,40,0,0
4159,46,2,190487,1,9,2,13,4,0,1,0,0,28,18,0
4160,25,2,306666,5,10,1,5,1,1,0,0,0,45,0,0
4161,37,2,195148,1,9,1,6,3,0,0,3137,0,40,0,0
4162,31,1,226624,4,5,1,6,1,0,0,0,0,60,0,0
4163,49,2,157569,1,9,1,6,1,0,0,0,0,40,0,0
4164,22,0,22966,5,10,3,10,4,0,0,0,0,20,0,0
4165,52,2,379682,7,11,1,4,2,0,1,0,0,20,0,1
4166,29,2,446559,6,12,1,1,2,0,1,0,0,50,0,0
4167,18,2,41794,2,7,0,4,3,0,1,0,0,20,0,0
4168,31,4,90409,5,10,1,1,1,0,0,0,0,35,0,0
4169,23,2,125491,5,10,0,4,0,2,1,0,0,35,36,0
4170,27,5,129661,7,11,1,5,2,3,1,0,0,40,0,1
4171,54,1,104748,12,6,1,5,1,0,0,0,0,65,0,0
4172,50,4,169182,1,9,2,4,4,0,1,0,0,49,23,0
4173,46,2,324655,3,14,1,10,1,0,0,0,1902,40,5,1
4174,24,2,122272,0,13,0,8,3,0,1,0,0,40,0,0
4175,17,5,114798,2,7,0,5,3,0,1,0,0,18,0,0
4176,49,6,289707,1,9,4,4,0,0,0,0,0,45,0,0
4177,54,4,137691,1,9,1,6,1,0,0,0,0,40,0,1
4178,41,2,84610,0,13,1,1,1,0,0,0,1902,60,0,1
4179,49,2,166789,1,9,1,0,1,0,0,0,0,40,0,0
4180,36,4,348728,0,13,0,3,0,0,1,0,0,35,0,0
4181,23,2,348092,1,9,0,7,3,1,0,0,0,40,21,0
4182,63,2,154526,5,10,6,4,0,0,1,0,0,40,0,0
4183,67,2,288371,1,9,1,5,1,0,0,0,0,40,9,1
4184,23,2,182342,1,9,0,6,0,0,0,0,0,40,0,0
4185,22,2,244366,0,13,0,3,3,0,0,0,0,40,0,0
4186,66,2,102423,7,11,1,0,1,0,0,0,0,30,0,0
4187,25,2,259688,2,7,1,6,1,0,0,0,0,50,0,0
4188,30,2,98733,5,10,2,9,4,0,1,0,0,20,0,0
4189,35,2,174856,1,9,1,7,1,0,0,2885,0,40,0,0
4190,67,1,141797,8,4,1,1,1,0,0,0,0,40,0,0
4191,30,2,327202,15,8,0,6,0,1,0,0,0,40,0,0
4192,26,2,76996,5,10,0,9,0,1,1,0,0,38,0,0
4193,34,2,260560,1,9,1,9,1,0,0,0,0,40,0,0
4194,21,2,370990,5,10,0,5,3,0,0,0,0,40,0,0
4195,18,2,129010,15,8,0,6,3,0,0,0,0,10,0,0
4196,21,2,452640,1,9,0,6,0,0,0,0,0,40,0,0
4197,76,6,120796,4,5,1,3,1,0,0,0,0,40,0,0
4198,51,3,45334,5,10,1,11,1,2,0,0,0,70,5,0
4199,26,2,229523,1,9,1,9,2,0,1,0,0,56,0,0
4200,18,2,127388,15,8,0,4,0,0,1,0,0,25,0,0
4201,18,5,395567,2,7,0,5,3,0,0,0,0,40,0,0
4202,34,2,119422,7,11,1,9,1,0,0,0,1672,50,0,0
4203,59,2,193895,1,9,2,1,0,0,1,0,0,40,0,0
4204,55,2,163083,0,13,4,1,0,0,0,14084,0,45,0,1
4205,33,1,155343,5,10,0,8,0,0,0,0,0,72,0,0
4206,25,2,73895,1,9,0,4,3,0,1,0,0,10,0,0
4207,48,2,107682,1,9,6,9,0,0,1,0,0,10,0,0
4208,64,2,321166,0,13,2,5,0,0,1,0,0,5,0,0
4209,47,4,154940,3,14,0,3,0,0,1,0,0,45,0,1
4210,26,2,103700,5,10,0,10,3,0,1,0,0,40,0,0
4211,36,2,63509,6,12,1,3,1,0,0,0,0,48,0,1
4212,21,2,243842,1,9,1,8,1,0,0,0,0,40,0,0
4213,54,5,187221,8,4,0,5,0,0,1,0,0,25,0,0
4214,30,2,58597,1,9,0,9,3,0,0,0,0,44,0,0
4215,41,1,190290,1,9,2,6,0,0,0,0,0,40,0,0
4216,53,5,158352,3,14,0,5,0,0,1,8614,0,35,0,1
4217,34,2,62165,5,10,0,5,5,1,0,0,0,30,0,0
4218,20,5,307149,5,10,0,5,3,0,1,0,0,35,0,0
4219,24,2,280134,12,6,0,5,0,0,0,0,0,49,24,0
4220,26,2,118736,0,13,0,3,0,0,1,0,0,20,0,0
4221,25,2,171114,1,9,0,0,0,0,1,0,0,48,0,0
4222,35,2,169638,5,10,2,5,4,0,1,0,0,36,0,0
4223,41,2,125461,5,10,2,6,0,0,0,0,0,40,0,1
4224,33,2,145434,2,7,0,6,3,0,0,0,0,40,0,0
4225,18,2,152182,5,10,0,4,3,0,1,0,0,25,0,0
4226,27,6,233724,1,9,4,0,0,0,0,0,0,38,0,0
4227,32,2,153963,1,9,2,4,4,0,1,0,0,35,0,0
4228,51,4,88120,1,9,0,4,0,1,0,0,0,40,0,0
4229,38,2,96330,7,11,2,0,4,1,1,0,0,40,0,0
4230,41,4,66118,5,10,1,7,2,0,1,0,0,25,0,0
4231,26,2,182178,5,10,1,6,1,0,0,2829,0,40,0,0
4232,38,1,53628,7,11,2,1,4,0,0,0,0,35,0,0
4233,54,2,174865,4,5,1,1,1,0,0,0,0,45,0,1
4234,30,2,66194,0,13,0,3,0,0,1,0,0,60,31,0
4235,31,2,73796,5,10,6,1,4,0,1,0,0,30,0,0
4236,26,0,28366,0,13,0,3,0,0,0,0,0,40,0,0
4237,75,1,231741,9,16,1,3,1,0,0,4931,0,3,0,0
4238,29,2,237865,3,14,0,7,3,1,0,0,0,40,0,0
4239,61,2,195453,1,9,1,1,1,0,0,0,0,50,0,1
4240,24,2,116934,5,10,4,5,4,0,1,0,0,45,0,0
4241,22,5,87867,15,8,0,5,0,0,0,0,0,30,0,0
4242,34,2,456399,6,12,0,3,0,0,0,0,0,40,0,0
4243,42,2,263608,5,10,2,6,3,0,0,0,0,40,0,0
4244,24,2,263498,2,7,0,6,0,0,0,0,0,40,0,0
4245,42,1,183765,6,12,1,5,1,0,0,0,0,40,5,0
4246,27,3,469705,1,9,0,6,0,1,0,0,1980,40,0,0
4247,39,4,113253,0,13,1,3,2,0,1,0,0,50,0,1
4248,20,2,138768,1,9,0,2,3,0,0,0,0,40,0,0
4249,51,2,302146,2,7,0,4,0,1,1,0,0,40,0,0
4250,68,2,253866,0,13,1,5,1,0,0,0,0,30,0,0
4251,28,3,214858,1,9,0,9,3,0,0,0,0,48,0,0
4252,43,2,243476,1,9,2,10,0,0,1,0,0,40,0,0
4253,35,2,169104,5,10,3,6,0,0,0,0,0,40,0,0
4254,44,2,103218,1,9,2,0,4,1,1,0,0,40,0,0
4255,41,2,57233,0,13,0,2,0,0,0,0,0,40,0,0
4256,44,2,228320,1,9,1,10,1,0,0,0,0,45,0,1
4257,20,2,217421,1,9,1,0,5,0,1,0,0,40,0,0
4258,46,2,185041,1,9,1,6,1,0,0,0,0,75,0,1
4259,27,1,37302,6,12,1,7,1,0,0,7688,0,70,0,1
4260,32,2,261059,5,10,0,4,0,0,0,0,0,50,0,0
4261,46,2,59767,5,10,2,5,0,0,0,0,0,50,0,0
4262,26,2,333541,1,9,0,4,0,0,0,0,0,24,0,0
4263,20,2,133352,5,10,0,0,3,2,1,0,0,40,36,0
4264,36,2,99270,1,9,1,8,2,0,1,0,0,40,0,0
4265,49,2,204629,0,13,1,1,1,0,0,0,0,40,0,1
4266,32,2,34104,1,9,1,1,1,0,0,3103,0,55,0,1
4267,32,2,312667,0,13,1,3,1,0,0,15024,0,50,0,1
4268,49,2,329603,0,13,1,6,1,0,0,0,1902,40,0,1
4269,36,2,281021,1,9,0,7,0,0,0,0,0,45,0,0
4270,22,2,275385,5,10,0,4,5,0,0,0,0,25,0,0
4271,52,3,129177,1,9,2,0,0,0,1,0,0,40,0,0
4272,42,2,385591,1,9,1,1,1,0,0,0,0,50,0,1
4273,22,5,201179,5,10,0,5,3,0,0,0,0,40,0,0
4274,72,2,38360,1,9,6,4,4,0,1,0,0,16,0,0
4275,30,4,73796,0,13,4,3,0,0,1,0,0,40,0,0
4276,44,2,67671,5,10,1,2,1,0,0,0,0,40,0,0
4277,23,2,257621,0,13,0,5,0,0,1,0,0,45,0,0
4278,22,2,180052,5,10,0,5,3,0,0,0,0,20,0,0
4279,59,2,656036,0,13,4,0,4,0,0,0,0,60,0,0
4280,46,2,215943,1,9,2,3,4,0,1,0,0,40,0,0
4281,30,2,488720,7,11,1,2,1,0,0,0,0,40,4,0
4282,64,3,199298,8,4,6,4,4,0,1,0,0,30,6,0
4283,31,2,305692,5,10,1,5,2,1,1,0,0,40,0,0
4284,64,2,114994,1,9,1,4,1,0,0,0,0,20,0,0
4285,45,2,88265,1,9,0,9,3,0,1,0,0,40,0,0
4286,59,2,168569,1,9,1,9,1,0,0,0,1887,40,0,1
4287,32,2,175413,1,9,0,0,5,1,1,0,0,40,2,0
4288,43,2,161226,0,13,1,9,1,3,0,0,0,40,0,0
4289,66,5,160995,12,6,2,5,0,0,1,1086,0,20,0,0
4290,23,2,208598,5,10,0,5,0,0,0,0,0,45,0,0
4291,49,1,200471,1,9,1,6,1,0,0,0,0,40,0,0
4292,32,2,256609,15,8,1,9,1,0,0,0,0,40,4,0
4293,49,2,176684,7,11,0,1,4,0,1,0,0,40,0,0
4294,33,2,206512,5,10,2,3,0,0,0,0,0,40,0,0
4295,28,2,212640,10,15,0,3,0,0,1,0,0,85,0,0
4296,47,2,148724,1,9,1,5,1,1,0,0,0,40,0,0
4297,41,2,266510,1,9,0,4,3,0,0,0,0,40,0,0
4298,34,4,240252,3,14,1,1,1,0,0,0,0,40,0,1
4299,25,2,358975,1,9,0,4,0,0,1,0,0,35,0,0
4300,20,5,124242,5,10,0,5,3,0,1,0,0,40,0,0
4301,21,2,434710,5,10,0,5,0,0,1,0,0,15,0,0
4302,25,2,204338,1,9,0,8,4,0,0,0,0,30,5,0
4303,46,2,241844,4,5,1,4,1,0,0,0,0,40,0,0
4304,37,2,191342,13,2,1,6,1,2,0,0,0,40,16,0
4305,41,2,221947,5,10,1,6,1,0,0,0,0,56,0,1
4306,44,2,111483,1,9,0,0,3,0,0,0,1504,50,0,0
4307,30,2,65278,1,9,1,10,1,0,0,0,0,40,0,1
4308,54,2,133403,5,10,1,9,1,0,0,0,0,40,0,0
4309,35,1,166416,1,9,1,8,1,0,0,0,0,99,0,0
4310,58,5,142158,1,9,6,5,0,0,1,0,0,12,0,0
4311,21,2,221480,5,10,0,10,3,0,1,0,0,25,18,0
4312,35,1,189878,3,14,1,5,1,0,0,0,0,40,0,1
4313,35,2,278403,10,15,1,3,1,0,0,0,0,80,0,1
4314,19,2,184710,5,10,0,6,3,0,0,0,0,20,0,0
4315,48,2,177775,1,9,2,1,0,0,1,0,0,40,0,0
4316,56,5,275943,5,10,1,5,1,0,0,0,0,40,35,0
4317,65,1,225473,5,10,6,6,0,0,1,0,0,35,0,0
4318,40,2,289403,0,13,4,0,4,1,0,0,0,35,0,0
4319,26,2,269060,1,9,0,0,0,0,1,0,0,40,0,0
4320,45,2,449354,5,10,1,1,1,0,0,0,0,40,0,0
4321,26,2,214413,5,10,0,6,3,0,0,0,0,40,0,0
4322,32,2,80058,1,9,1,0,1,0,0,0,0,40,0,0
4323,35,2,202027,0,13,2,1,0,0,0,27828,0,50,0,1
4324,22,1,123440,5,10,0,6,0,0,0,0,0,48,0,0
4325,37,2,191524,7,11,4,3,3,0,1,0,0,38,0,0
4326,25,2,308144,0,13,0,6,0,0,0,0,0,40,4,0
4327,64,2,164204,13,2,1,7,1,0,0,0,0,53,5,0
4328,46,2,205100,7,11,1,1,1,0,0,0,0,48,0,1
4329,30,2,195750,1,9,0,2,3,0,0,0,0,27,0,0
4330,63,2,149756,6,12,2,1,0,0,0,0,0,40,0,1
4331,51,4,240358,1,9,1,11,1,0,0,0,0,40,0,1
4332,68,1,241174,8,4,1,1,1,0,0,0,0,16,0,0
4333,36,2,356838,9,16,1,3,1,0,0,0,0,50,9,0
4334,28,6,115705,5,10,0,1,0,0,0,0,0,50,0,0
4335,41,4,137142,5,10,1,5,1,0,0,0,0,40,0,0
4336,47,2,296066,5,10,1,3,1,0,0,0,0,40,0,0
4337,22,2,401335,5,10,0,4,4,1,1,0,0,30,0,0
4338,33,5,182771,0,13,0,5,3,2,0,0,0,80,12,0
4339,34,6,186824,10,15,1,3,1,0,0,15024,0,40,0,1
4340,46,3,162187,0,13,1,3,1,0,0,0,0,40,0,1
4341,28,2,98010,5,10,3,0,3,0,1,0,0,40,0,0
4342,36,2,172538,1,9,1,6,1,0,0,0,0,52,0,1
4343,18,2,80163,5,10,0,5,3,0,1,0,0,20,0,0
4344,33,4,43959,3,14,1,3,1,0,0,7688,0,50,0,1
4345,51,2,162632,1,9,1,7,1,0,0,7298,0,60,0,1
4346,56,1,115422,1,9,1,1,1,0,0,0,0,35,0,0
4347,54,2,100933,1,9,0,0,4,0,1,0,0,40,0,0
4348,29,2,270379,1,9,0,1,4,1,1,0,0,40,0,0
4349,40,2,20109,5,10,2,2,0,3,1,0,0,84,0,0
4350,53,2,114758,3,14,1,1,1,0,0,15024,0,65,0,1
4351,22,2,100345,1,9,0,2,3,0,0,0,0,35,0,0
4352,33,2,184901,1,9,1,9,1,0,0,0,0,40,0,1
4353,28,2,87239,1,9,2,7,0,0,0,0,0,50,0,0
4354,63,2,127363,5,10,1,3,2,0,1,0,0,12,0,0
4355,53,3,199720,9,16,1,3,1,0,0,15024,0,60,10,1
4356,37,2,143058,12,6,1,6,1,0,0,0,0,50,0,0
4357,50,3,36489,5,10,2,1,4,0,0,0,0,40,0,0
4358,22,2,141698,1,9,0,6,3,0,0,0,0,40,0,0
4359,40,3,26358,6,12,0,0,0,0,1,0,0,40,0,0
4360,22,2,195532,0,13,0,3,0,0,1,8614,0,40,0,1
4361,21,2,30039,5,10,0,3,3,0,0,0,0,40,0,0
4362,25,2,125159,6,12,1,2,1,1,0,0,0,40,2,0
4363,20,2,246250,5,10,0,6,0,0,1,0,0,40,0,0
4364,43,3,77370,1,9,1,7,1,0,0,0,0,40,0,0
4365,29,2,355569,7,11,0,1,4,0,1,0,0,50,0,0
4366,32,2,180603,0,13,1,5,1,0,0,0,0,40,0,1
4367,42,2,201785,3,14,1,5,1,0,0,0,0,50,0,1
4368,33,2,256211,1,9,1,9,1,2,0,0,0,40,5,0
4369,27,2,146764,5,10,1,1,2,0,1,0,0,40,0,1
4370,22,5,211968,5,10,0,5,3,0,1,0,0,40,11,0
4371,29,2,200515,5,10,1,9,1,0,0,0,0,38,0,0
4372,29,2,52636,1,9,1,7,1,0,0,0,0,40,0,0
4373,20,2,27049,5,10,0,1,3,0,1,0,0,20,0,0
4374,35,2,111128,12,6,0,0,3,0,0,0,0,40,0,0
4375,31,1,348038,0,13,1,3,1,0,0,0,1902,50,6,1
4376,33,2,93930,1,9,0,6,0,0,0,0,0,50,0,0
4377,67,2,397831,5,10,1,1,1,0,0,0,1539,40,0,0
4378,46,2,33794,5,10,1,3,1,0,0,0,0,10,0,0
4379,45,2,178215,4,5,1,9,2,0,1,0,0,40,0,1
4380,17,4,191910,2,7,0,5,3,0,0,0,0,20,0,0
4381,35,2,340110,0,13,1,1,1,0,0,0,1848,70,0,1
4382,48,1,133694,0,13,3,1,0,1,0,0,0,40,2,1
4383,49,2,148398,1,9,2,9,0,1,1,0,0,40,0,0
4384,20,2,133515,5,10,0,5,5,0,1,0,0,40,0,0
4385,27,2,181667,1,9,1,9,1,0,0,5013,0,46,9,0
4386,64,2,159715,5,10,1,6,1,0,0,0,0,20,0,0
4387,53,3,174040,5,10,4,6,0,1,0,0,0,40,0,0
4388,52,2,117700,1,9,2,0,0,0,1,0,0,40,0,0
4389,29,2,37215,1,9,1,6,1,0,0,0,0,55,0,0
4390,32,6,46807,1,9,1,6,1,0,0,99999,0,40,0,1
4391,48,1,317360,0,13,1,3,2,0,1,0,0,20,0,1
4392,30,2,425627,5,10,0,6,5,0,0,0,0,40,4,0
4393,34,2,82623,1,9,1,4,1,0,0,0,0,20,0,0
4394,19,5,63574,5,10,0,5,3,0,0,0,0,50,0,0
4395,39,2,140854,1,9,0,3,0,0,0,0,0,50,0,0
4396,28,2,185061,2,7,0,2,5,0,0,0,0,40,0,0
4397,17,2,160118,15,8,0,5,0,0,1,0,0,10,5,0
4398,54,2,282680,0,13,0,3,0,0,1,0,0,50,0,0
4399,24,2,137591,5,10,0,5,3,0,0,0,1762,40,0,0
4400,25,2,198163,1,9,0,1,3,0,1,0,0,40,0,0
4401,25,2,132749,2,7,2,4,4,0,1,0,0,12,0,0
4402,48,4,31264,5,10,1,1,2,0,1,5178,0,40,0,1
4403,24,2,399449,0,13,0,5,3,0,1,0,0,40,0,0
4404,31,2,27494,5,10,1,5,1,2,0,0,0,50,20,0
4405,47,2,368561,5,10,1,6,1,0,0,0,0,40,0,1
4406,45,2,102096,0,13,1,1,1,0,0,0,0,40,5,1
4407,19,2,406078,5,10,0,0,3,0,1,0,0,25,0,0
4408,52,6,100506,5,10,1,5,1,0,0,15024,0,50,0,1
4409,52,2,29658,1,9,1,0,1,0,0,0,0,40,0,0
4410,19,5,20469,1,9,0,5,5,2,1,0,0,12,5,0
4411,60,2,181953,1,9,1,7,1,0,0,0,0,28,0,0
4412,43,2,304175,3,14,1,3,1,0,0,0,0,50,0,1
4413,24,2,170070,6,12,2,4,3,0,1,0,0,30,0,0
4414,20,5,193416,5,10,0,5,3,0,1,0,0,40,0,0
4415,51,2,194908,1,9,0,0,0,0,1,0,0,40,0,0
4416,38,1,357962,4,5,2,6,0,0,0,0,0,40,0,0
4417,21,2,214716,5,10,0,0,3,0,1,0,0,10,0,0
4418,40,6,207578,1,9,1,0,1,0,0,0,0,50,0,1
4419,54,2,146409,5,10,6,1,4,0,1,0,0,40,0,0
4420,35,2,341643,0,13,0,4,5,0,0,0,0,50,0,0
4421,52,2,131631,2,7,4,9,4,1,0,0,0,40,0,0
4422,53,2,88842,1,9,1,1,1,0,0,99999,0,40,0,1
4423,56,5,128900,5,10,6,5,0,1,1,0,0,40,0,0
4424,35,2,417136,1,9,2,6,4,1,0,0,0,40,0,0
4425,43,1,336763,5,10,2,5,4,0,1,0,880,42,0,0
4426,29,2,209301,0,13,1,6,1,0,0,0,0,40,9,0
4427,29,2,120986,1,9,1,7,1,3,0,0,0,65,0,0
4428,27,2,51025,1,9,0,4,0,0,1,0,0,40,0,0
4429,58,2,218281,0,13,1,0,1,0,0,0,0,40,4,0
4430,64,2,114994,1,9,1,2,1,0,0,0,0,18,0,0
4431,53,2,335481,1,9,1,0,2,1,1,0,0,32,0,0
4432,21,2,174503,1,9,0,0,0,0,1,0,0,30,0,0
4433,40,1,230478,6,12,2,1,0,0,0,0,0,30,0,0
4434,52,0,149650,9,16,1,3,1,0,0,0,0,40,11,1
4435,38,2,149419,7,11,0,10,0,0,0,0,0,50,0,0
4436,40,5,341539,5,10,2,5,0,0,1,0,0,30,0,0
4437,39,2,185099,1,9,1,1,1,0,0,0,0,40,0,0
4438,56,5,132930,3,14,0,5,0,0,1,0,0,50,0,1
4439,68,2,128472,9,16,1,3,1,0,0,0,0,55,0,1
4440,24,2,124971,1,9,0,5,0,0,0,0,0,38,0,0
4441,40,6,344060,10,15,1,3,1,0,0,0,0,50,0,1
4442,43,6,286750,10,15,1,3,1,1,0,0,0,99,0,1
4443,38,2,296999,0,13,0,1,0,0,1,0,0,70,0,0
4444,45,2,123681,1,9,1,5,1,0,0,0,0,40,0,1
4445,18,2,232024,2,7,0,9,3,0,0,0,0,55,0,0
4446,57,4,52267,3,14,1,1,1,0,0,0,0,50,0,1
